fitted,resid
9.521201771376582,-9.521201771376582
186.01796080175995,-148.01796080175995
6.454560134053783,-6.454560134053783
126.10426108377979,-106.10426108377979
6.309532094524656,-4.309532094524656
123.2708141282297,-101.2708141282297
7.0819045600559605,-4.0819045600559605
138.36083684463603,-106.36083684463603
8.70903255951227,-8.70903255951227
170.1504196819871,-133.1504196819871
11.973516298039046,-11.973516298039046
233.92940711368186,-193.92940711368186
9.521201771376582,-4.521201771376582
186.01796080175995,-163.01796080175995
6.454560134053783,1.545439865946217
126.10426108377979,-13.10426108377979
6.309532094524656,5.690467905475344
123.2708141282297,-33.2708141282297
7.0819045600559605,5.9180954399440395
138.36083684463603,-28.360836844636026
6.960845884762566,8.039154115237434
135.9956850018153,-27.995685001815303
6.289514370331305,15.710485629668696
122.87972313743337,3.1202768625666266
8.054256881134924,12.945743118865076
157.3579130847098,9.642086915290207
8.70903255951227,30.29096744048773
170.1504196819871,35.8495803180129
3.5558420298824913,-3.5558420298824913
69.47132297106008,-67.47132297106008
8.81398668563241,-8.81398668563241
172.2009331557476,-148.2009331557476
15.015401724602867,-15.015401724602867
293.35943891314275,-245.35943891314275
6.960845884762566,-4.960845884762566
135.9956850018153,-127.9956850018153
6.289514370331305,-2.289514370331305
122.87972313743337,-112.87972313743337
8.054256881134924,-8.054256881134924
157.3579130847098,-133.3579130847098
11.820246304378635,-11.820246304378635
230.93493515967714,-205.93493515967714
7.593954563041759,-7.593954563041759
148.36487831661734,-141.36487831661734
5.499787246757816,-5.499787246757816
107.45063838065265,-97.45063838065265
4.3324588258835215,-4.3324588258835215
84.64426817119327,-80.64426817119327
3.5558420298824913,16.44415797011751
69.47132297106008,219.5286770289399
8.81398668563241,39.18601331436759
172.2009331557476,632.7990668442524
15.015401724602867,58.98459827539713
293.35943891314275,808.6405610868572
9.521201771376582,29.47879822862342
186.01796080175995,318.98203919824005
6.454560134053783,12.545439865946218
126.10426108377979,30.89573891622021
6.309532094524656,12.690467905475344
123.2708141282297,-39.2708141282297
7.0819045600559605,2.9180954399440395
138.36083684463603,-29.360836844636026
6.960845884762566,12.039154115237434
135.9956850018153,-13.995685001815303
6.289514370331305,-4.289514370331305
122.87972313743337,-69.87972313743337
8.054256881134924,-8.054256881134924
157.3579130847098,-87.35791308470979
8.70903255951227,-0.70903255951227
170.1504196819871,-51.1504196819871
11.973516298039046,-9.973516298039046
233.92940711368186,-42.92940711368186
11.820246304378635,-11.820246304378635
230.93493515967714,-201.93493515967714
7.593954563041759,-6.593954563041759
148.36487831661734,-123.36487831661734
5.499787246757816,-5.499787246757816
107.45063838065265,-100.45063838065265
4.3324588258835215,-4.3324588258835215
84.64426817119327,-81.64426817119327
3.5558420298824913,-3.5558420298824913
69.47132297106008,-36.471322971060076
8.81398668563241,-7.813986685632409
172.2009331557476,-97.2009331557476
15.015401724602867,-14.015401724602867
293.35943891314275,-222.35943891314275
9.521201771376582,-6.521201771376582
186.01796080175995,-157.01796080175995
6.454560134053783,-6.454560134053783
126.10426108377979,-54.10426108377979
6.309532094524656,-5.309532094524656
123.2708141282297,-37.2708141282297
7.0819045600559605,-3.0819045600559605
138.36083684463603,-89.36083684463603
6.960845884762566,-4.960845884762566
135.9956850018153,-81.9956850018153
6.289514370331305,-0.2895143703313048
122.87972313743337,181.12027686256664
8.054256881134924,9.945743118865076
157.3579130847098,320.6420869152902
8.70903255951227,16.29096744048773
170.1504196819871,450.8495803180129
11.973516298039046,80.02648370196096
233.92940711368186,1136.070592886318
11.820246304378635,115.17975369562137
230.93493515967714,1308.065064840323
5.870801744540464,-4.870801744540464
114.69923598026419,-15.699235980264191
7.593954563041759,55.40604543695824
148.36487831661734,760.6351216833826
3.771715119011658,-2.771715119011658
73.68888634131713,-37.68888634131713
5.499787246757816,44.50021275324218
107.45063838065265,552.5493616193473
2.7315979490974325,0.2684020509025675
53.367872294119955,-22.367872294119955
4.3324588258835215,24.66754117411648
84.64426817119327,413.3557318288067
2.1518169907952496,-2.1518169907952496
42.04055520067396,-30.040555200673957
3.5558420298824913,-3.5558420298824913
69.47132297106008,13.528677028939924
8.81398668563241,-1.8139866856324094
172.2009331557476,257.79906684425237
15.015401724602867,-6.015401724602867
293.35943891314275,456.64056108685725
9.521201771376582,-2.5212017713765817
186.01796080175995,21.982039198240045
6.454560134053783,-6.454560134053783
126.10426108377979,-45.10426108377979
6.309532094524656,-5.309532094524656
123.2708141282297,-76.2708141282297
7.0819045600559605,-4.0819045600559605
138.36083684463603,-27.360836844636026
6.960845884762566,-4.960845884762566
135.9956850018153,-28.995685001815303
6.289514370331305,-5.289514370331305
122.87972313743337,-111.87972313743337
8.054256881134924,-8.054256881134924
157.3579130847098,-141.3579130847098
8.70903255951227,-8.70903255951227
170.1504196819871,-166.1504196819871
11.973516298039046,-11.973516298039046
233.92940711368186,-214.92940711368186
11.820246304378635,-11.820246304378635
230.93493515967714,-212.93493515967714
7.593954563041759,-7.593954563041759
148.36487831661734,-126.36487831661734
5.499787246757816,-5.499787246757816
107.45063838065265,-67.45063838065265
4.3324588258835215,-4.3324588258835215
84.64426817119327,-67.64426817119327
3.5558420298824913,-3.5558420298824913
69.47132297106008,-41.471322971060076
8.81398668563241,-8.81398668563241
172.2009331557476,-127.2009331557476
15.015401724602867,-15.015401724602867
293.35943891314275,-242.35943891314275
9.521201771376582,-9.521201771376582
186.01796080175995,-165.01796080175995
6.454560134053783,-5.454560134053783
126.10426108377979,-108.10426108377979
6.309532094524656,-4.309532094524656
123.2708141282297,-113.2708141282297
7.0819045600559605,-6.0819045600559605
138.36083684463603,-126.36083684463603
6.960845884762566,-5.960845884762566
135.9956850018153,-117.9956850018153
11.820246304378635,-8.820246304378635
230.93493515967714,-95.93493515967714
7.593954563041759,-5.593954563041759
148.36487831661734,-74.36487831661734
5.499787246757816,-5.499787246757816
107.45063838065265,-58.45063838065265
4.3324588258835215,-4.3324588258835215
84.64426817119327,-80.64426817119327
0.4511036696365722,-0.4511036696365722
8.81331860734779,-1.8133186073477905
0.6201948498400386,-0.6201948498400386
12.116892807988231,9.883107192011769
0.6122558903617131,-0.6122558903617131
11.96178748740932,10.03821251259068
0.39334573008340856,-0.39334573008340856
7.684888143024435,0.3151118569755651
0.2848736862882751,-0.2848736862882751
5.56564428334383,-3.56564428334383
0.2244093200421865,-0.2244093200421865
4.384337723484843,-2.384337723484843
0.18418272952441245,-0.18418272952441245
3.598421353072511,3.401578646927489
0.45654000152679847,-0.45654000152679847
8.919529503487142,11.080470496512858
0.7777560564562869,-0.7777560564562869
15.195203199889708,6.804796800110292
0.4931717764365257,-0.4931717764365257
9.635213114955372,-7.635213114955372
0.3343282669418162,1.6656717330581838
6.531850069795494,-1.5318500697954942
6.309532094524656,-6.309532094524656
123.2708141282297,-119.2708141282297
7.0819045600559605,-7.0819045600559605
138.36083684463603,-133.36083684463603
6.960845884762566,-6.960845884762566
135.9956850018153,-129.9956850018153
6.289514370331305,-6.289514370331305
122.87972313743337,-115.87972313743337
8.054256881134924,-6.054256881134924
157.3579130847098,-141.3579130847098
8.70903255951227,-8.70903255951227
170.1504196819871,-165.1504196819871
3.5558420298824913,2.4441579701175087
69.47132297106008,52.528677028939924
8.81398668563241,7.186013314367591
172.2009331557476,148.7990668442524
15.015401724602867,20.984598275397133
293.35943891314275,45.64056108685725
9.521201771376582,14.478798228623418
186.01796080175995,103.98203919824005
6.454560134053783,-5.454560134053783
126.10426108377979,-6.1042610837797895
6.309532094524656,-6.309532094524656
123.2708141282297,-57.2708141282297
7.0819045600559605,-6.0819045600559605
138.36083684463603,-43.360836844636026
6.960845884762566,-6.960845884762566
135.9956850018153,-19.995685001815303
6.289514370331305,-5.289514370331305
122.87972313743337,39.12027686256663
3.1238343928565357,-0.12383439285653575
61.0310880490418,-35.0310880490418
8.054256881134924,-4.054256881134924
157.3579130847098,66.64208691529021
4.000335029501707,-2.0003350295017066
78.1554873617774,-33.1554873617774
8.70903255951227,-4.70903255951227
170.1504196819871,147.8495803180129
4.325544682153058,1.6744553178469417
84.50918491717619,5.490815082823815
11.973516298039046,-4.973516298039046
233.92940711368186,30.07059288631814
5.946926871123818,2.053073128876182
116.1865105022034,27.813489497796596
11.820246304378635,-11.820246304378635
230.93493515967714,-184.93493515967714
5.870801744540464,0.1291982554595359
114.69923598026419,73.30076401973581
7.593954563041759,-7.593954563041759
148.36487831661734,-103.36487831661734
3.771715119011658,-0.7717151190116578
73.68888634131713,76.31111365868287
5.499787246757816,-5.499787246757816
107.45063838065265,-82.45063838065265
2.7315979490974325,0.2684020509025675
53.367872294119955,17.632127705880045
4.3324588258835215,-4.3324588258835215
84.64426817119327,-57.644268171193275
2.1518169907952496,4.84818300920475
42.04055520067396,2.959444799326043
3.5558420298824913,-3.5558420298824913
69.47132297106008,-60.471322971060076
8.81398668563241,-8.81398668563241
172.2009331557476,-85.2009331557476
15.015401724602867,-15.015401724602867
293.35943891314275,-152.35943891314275
9.521201771376582,-9.521201771376582
186.01796080175995,-154.01796080175995
6.454560134053783,-6.454560134053783
126.10426108377979,-107.10426108377979
6.309532094524656,-6.309532094524656
123.2708141282297,-100.2708141282297
7.0819045600559605,-7.0819045600559605
138.36083684463603,-50.360836844636026
6.960845884762566,-4.960845884762566
135.9956850018153,-11.995685001815303
6.289514370331305,-6.289514370331305
122.87972313743337,-14.879723137433373
8.054256881134924,-8.054256881134924
157.3579130847098,-76.35791308470979
8.70903255951227,-8.70903255951227
170.1504196819871,-15.150419681987103
11.973516298039046,-11.973516298039046
233.92940711368186,-42.92940711368186
5.946926871123818,-5.946926871123818
116.1865105022034,-34.186510502203404
5.870801744540464,-5.870801744540464
114.69923598026419,10.300764019735809
13.377783160787242,-13.377783160787242
1462.2779418190376,-1462.2779418190376
3.5558420298824913,-3.5558420298824913
33.9964702683755,-33.9964702683755
5723.940497612106,-5723.940497612106
69.47132297106008,-30.471322971060076
33.15996652032172,-33.15996652032172
3624.5981125075114,-3621.5981125075114
8.81398668563241,-8.81398668563241
84.26820814474198,-84.26820814474198
14188.126162897193,-14177.126162897193
172.2009331557476,-83.2009331557476
56.49092019717368,-56.49092019717368
6174.8217566807725,-6164.8217566807725
15.015401724602867,-15.015401724602867
143.55830602380414,-143.55830602380414
24170.72111108637,-24140.72111108637
293.35943891314275,-192.35943891314275
35.82064997746499,-35.82064997746499
3915.4279669596103,-3914.4279669596103
9.521201771376582,-9.521201771376582
91.0297055436135,-91.0297055436135
15326.550489904495,-15308.550489904495
186.01796080175995,-141.01796080175995
24.28333574607274,-24.28333574607274
2654.325144045638,-2653.325144045638
6.454560134053783,-1.454560134053783
61.71035154226261,-61.71035154226261
10390.089839509546,-10373.089839509546
126.10426108377979,-16.10426108377979
23.73771148921595,-23.73771148921595
2594.6848953038484,-2592.6848953038484
6.309532094524656,-4.309532094524656
60.32377660656563,-60.32377660656563
10156.634061166795,-10142.634061166795
123.2708141282297,-41.2708141282297
26.64352993570692,-26.64352993570692
2912.309584399538,-2912.309584399538
7.0819045600559605,2.9180954399440395
67.70822657365677,-67.70822657365677
11399.944083811764,-11376.944083811764
138.36083684463603,-50.360836844636026
26.18808318239299,-25.18808318239299
2862.5263181408814,-2859.5263181408814
6.960845884762566,3.0391541152374337
66.55081642417468,-66.55081642417468
11205.072475828103,-11187.072475828103
135.9956850018153,-52.9956850018153
23.66240083947938,-23.66240083947938
2586.452955783655,-2584.452955783655
6.289514370331305,-2.289514370331305
60.13239241130032,-60.13239241130032
10124.410958673092,-10114.410958673092
122.87972313743337,-11.879723137433373
30.30171227282059,-29.30171227282059
3312.1724969927905,-3310.1724969927905
8.054256881134924,-1.0542568811349238
77.00463133408961,-77.00463133408961
12965.167392889698,-12960.167392889698
157.3579130847098,-11.357913084709793
4.000335029501707,-4.000335029501707
78.1554873617774,-36.1554873617774
32.76510827598302,-32.76510827598302
3581.4375608748423,-3579.4375608748423
8.70903255951227,5.29096744048773
83.26476935353547,-83.26476935353547
14019.178507787094,-14007.178507787094
170.1504196819871,146.8495803180129
45.04674374204743,-45.04674374204743
4923.899493142516,-4919.899493142516
11.973516298039046,-3.973516298039046
114.47563964129357,-114.47563964129357
19274.11124037732,-19249.11124037732
233.92940711368186,21.07059288631814
44.470111618625474,-44.470111618625474
4860.869884687227,-4850.869884687227
11.820246304378635,-11.820246304378635
113.01026555022838,-113.01026555022838
19027.388153016058,-18999.388153016058
230.93493515967714,-166.93493515967714
28.569963632664724,-28.569963632664724
3122.881206586941,-3117.881206586941
7.593954563041759,-7.593954563041759
72.60380195527841,-72.60380195527841
12224.20560169188,-12194.20560169188
148.36487831661734,-125.36487831661734
20.691290726438872,-20.691290726438872
2261.691466619336,-2260.691466619336
5.499787246757816,-5.499787246757816
52.58201912388432,-52.58201912388432
8853.164647195525,-8828.164647195525
107.45063838065265,-82.45063838065265
16.29956962053907,-16.29956962053907
1781.6480377048806,-1780.6480377048806
4.3324588258835215,-4.3324588258835215
41.42149916259848,-41.42149916259848
6974.082740264815,-6963.082740264815
84.64426817119327,-64.64426817119327
5.499787246757816,-5.499787246757816
107.45063838065265,-102.45063838065265
4.3324588258835215,-4.3324588258835215
84.64426817119327,-83.64426817119327
3.5558420298824913,17.44415797011751
69.47132297106008,798.5286770289399
8.81398668563241,32.18601331436759
172.2009331557476,1897.7990668442524
15.015401724602867,44.98459827539713
293.35943891314275,2011.6405610868574
9.521201771376582,4.478798228623418
186.01796080175995,416.98203919824005
6.454560134053783,5.545439865946217
126.10426108377979,107.89573891622021
6.309532094524656,4.690467905475344
123.2708141282297,63.7291858717703
7.0819045600559605,2.9180954399440395
138.36083684463603,-7.360836844636026
6.960845884762566,-0.9608458847625663
135.9956850018153,-3.9956850018153034
6.289514370331305,10.710485629668696
122.87972313743337,103.12027686256663
8.054256881134924,4.945743118865076
157.3579130847098,88.64208691529021
8.70903255951227,15.29096744048773
170.1504196819871,322.8495803180129
11.973516298039046,-11.973516298039046
233.92940711368186,93.07059288631814
11.820246304378635,-10.820246304378635
230.93493515967714,540.0650648403229
7.593954563041759,-6.593954563041759
148.36487831661734,514.6351216833826
5.499787246757816,-4.499787246757816
